,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
592,테크·가전,하루에 12번 양치하고 싶은 개운함! 트리플브리스틀 3중모 음파 전동칫솔,트리플브리스틀Triplebristle(주.브이스마트),2340%,"23,402,000원",펀딩성공,200,248,치과의사가 직접 만들어 매일매일 스케일링한 개운함! 분당 31000번의 진동 트리플브리스틀 음파전동칫솔. 하루에 3번 특수 3중모로 확실하고 건강하게 치아관리 받으세요!,2020.01.08-2020.01.23,"1,000,000원"
593,테크·가전,내비게이션이 자동실행? 혁신적인 차량 무선 충전기[XCAN],(주)씨엔에이,2327%,"23,273,500원",펀딩성공,384,418,내비게이션이 자동 실행? 혁신적인 차량 고속 무선 충전기! XCAN!,2020.03.23-2020.04.20,"1,000,000원"
594,테크·가전,시원함의 차원이 다르다 - '두피열' 바로잡는 신개념 두피 관리기,키위스,2325%,"69,771,501원",펀딩성공,"1,751",677,"하루 3번 두피쿨 - 탈모의 원인이 되는 두피열을 빠르게 내려주고, 혈액순환과 스트레스 해소에 도움이 되는 여름철 모발 건강 관리법",2018.06.06-2018.07.08,"3,000,000원"
595,테크·가전,<휴대용 전기장판> 겨울철 필수아이템! 베스트로닉 비지니스 온열조끼,W헬멧,2319%,"23,199,000원",펀딩성공,241,263,"베스트로닉의 프로젝트 VT-Business는 언제 어디서나 편리하게 사용할 수 있도록 휴대 편의성과 실용성을  강조하였고, 추위가 있는곳에 건강한 활동을 돕기위해 제작되었습니다.",2020.10.07-2020.10.19,"1,000,000원"
596,테크·가전,[누적3억펀딩]브라운앤프렌즈 펀디안키보드~모바일컨트롤+음성인식+터치매핑!,펀디안(주),2317%,"46,354,000원",펀딩성공,682,617,"라인프렌즈 협업으로 찾아온 2019 메이커 어워드 파키2. 유튜브, 넷플릭스를 큰화면으로 즐기는 모바일 미러링 시대! 터치매핑, 음성인식 기능에 Xbox 모바일 게임 컨트롤까지",2020.11.05-2020.11.25,"2,000,000원"
597,테크·가전,추울 때일수록 머리는 더 잘 말려야죠.항공모터 드라이기 대명사 JMW,제이엠더블유,2312%,"23,127,000원",펀딩성공,397,357,항공모터 드라이기의 대명사 JMW.전문가가 먼저 알아본 강력한 바람과 성능의 저하가 없는 내구성.온풍과 냉풍의 빠른 전환으로 고객들이 만족하는 고객들이 갖고 싶어하는 워너비  잇템,2019.11.26-2019.12.09,"1,000,000원"
598,테크·가전,A4BOX · 감성을 더한 초간편 멀티쿠커 #VOTO #전기그릴,보토,2306%,"69,201,000원",펀딩성공,868,715,"하루 삼시세끼, 생활의 가치를 요리하다.",2018.11.20-2018.12.31,"3,000,000원"
599,테크·가전, 두께 3.5mm 초슬림 휴대용 카드타입 고속무선충전기,(주)쓰리디커넥션,2306%,"23,061,700원",펀딩성공,"1,302",605,"신용카드 사이즈에 두께는 3.5미리 초슬림 고속무선충전기,",2019.06.21-2019.07.19,"1,000,000원"
600,테크·가전,"[누적2.6억] 팔뚝, 허벅지살 태워주는 Real EMS '올인원 패드'",주식회사 엑스와이씨비,2305%,"23,058,500원",펀딩성공,248,221,"REAL EMS가 허벅지 · 팔뚝살 전용으로 다시 돌아왔습니다! 더운 여름철 허벅지·팔뚝살로 고민이지만 헬스장 가기 꺼려지는 요즘, 언제 어디서든 손쉽게 올인원패드로 운동하세요!",2020.08.03-2020.08.19,"1,000,000원"
601,테크·가전,모가비 스마트기타 - 녹음+믹싱+B/T스피커+폴더블,주식회사 짐,2303%,"68,989,000원",펀딩성공,124,486,"B/T 스피커를 통해 연주음이 출력이 되며 여행,캠핑을 갈때 간편히 접어서 갈 수 있습니다. 핸드폰과 연결 가능하고 시끄러운 장소에서 잡음없이 깨끗한 원음을 녹음 할 수 있습니다.",2020.12.18-2021.01.15,"2,995,000원"
602,테크·가전,"[칼퇴각, 크리에이터 필수템] 작업시간을 줄여주는 8만원대 단축키 키보드",인바이즈(INVAIZ),2302%,"46,042,000원",펀딩성공,518,1221,Grid 10은 사용자가 원하는 기능을 손쉽게 커스터마이징 할 수 있는 보조입력장치입니다.,2020.12.05-2020.12.28,"2,000,000원"
603,테크·가전,[6383%달성 앵콜] 더욱 강력한 청정으로 돌아온 공기청정기 맘 Mam,(주) 아이와나테크,2281%,"22,810,000원",펀딩성공,171,128,"지난 펀딩으로 증명된 ""필터값과 기능, 인테리어효과까지 모두! 잡은 신개념 공기청정기 맘"" 소음은 줄이고, 천연 녹차추출물로 항균 기능까지 더해 초프리미엄헤파필터로 업그레이드~",2020.03.16-2020.03.23,"1,000,000원"
604,테크·가전,"앵콜! 무선, 유선, 거치형까지? 3in1 무선 스팀 다리미가 3만원대!",주식회사 엠앤에스코리아,2271%,"11,356,100원",펀딩성공,268,193,1차 펀딩 782% 달성한 독일 가이타이너의 무선 다리미가 돌아왔습니다.,2020.02.21-2020.03.08,"500,000원"
605,테크·가전,까다롭고 번거로운 구강관리? 이젠 스위프 전동칫솔 단 하나로!,라이프트론코리아 주식회사,2270%,"22,705,000원",펀딩성공,226,278,양치질의 모든 것을 담은 올인원 칫솔 '스위프 전동칫솔'!,2021.04.06-2021.04.19,"1,000,000원"
606,테크·가전,[마지막앵콜] 예비 유튜버를 고민중이라면? ASMR 녹음까지 완벽한마이크,올포토 (권순근),2267%,"22,674,100원",펀딩성공,275,307,[마지막 앵콜 한정수량]1인 방송시대! 영상만큼 소리도 중요합니다. 큐마이크는 다양한 컨텐츠를 하나의 마이크로 해결할 수 있습니다. 3가지 기능이 하나의 다이얼로 작동 가능합니다.,2020.09.08-2020.09.21,"1,000,000원"
607,테크·가전,전 세계 1억개 이상 판매 팝소켓 스타일을 더한 차지업 고속무선 충전기,(주)더블유엘티,2266%,"11,331,400원",펀딩성공,216,180,세계 1억개 이상 판매된 팝소켓에 무선충전 기능의 불편함이 있었다면 심플함과 트렌디를 더한 팝소켓 고속 무선 충전기를 만나보세요!,2019.11.25-2019.12.08,"500,000원"
608,테크·가전,5mm 넓어졌을 뿐인데 햄+치즈+토스트가!! 플랜잇 와이드 토스터기,시온글로벌 주식회사,2256%,"22,566,700원",펀딩성공,507,417,'플랜잇 토스트백'이 쏙 들어가는 투입구 4cm 와이드 토스터기 런칭! 식빵과 치즈를 한번에 백에 넣고 구워주면 빵부스러기 없이 초간단 토스터 완성~ 구운 백 그대로 테이크아웃!,2019.09.16-2019.09.29,"1,000,000원"
609,테크·가전,[평점4.9 앵콜] 99.8%효율의 갓성비! 후기가 말해주는 HEPA필터,에어레스트,2248%,"11,243,010원",펀딩성공,305,221,"미세먼지, 졸음 걱정없는 드라이빙, 에어매쉬 헤파필터가 만들어갑니다. 가장 안정하고 깨끗한 에어매쉬 헤파필터로 가족의 건강과 안전을 지켜주세요!!",2020.03.31-2020.04.26,"500,000원"
610,테크·가전,책상 밑의 작은 행복! 송풍+온열 기능 발바닥 마사지기 [콤마더풋],Comma by Body Hu,2238%,"22,388,000원",펀딩성공,388,270,제2의 심장인 발. 송풍과 온열기능을 더한 발 마사지기로 건강을 지키세요!,2018.10.02-2018.10.14,"1,000,000원"
611,테크·가전,[글로벌 6억 펀딩] 공간 활용의 Master! 패큠,주식회사 제이티제이,2237%,"22,376,000원",펀딩성공,327,431,※본 영상은 서포터님들의 이해를 돕기위해 빠른배속으로 제작되었습니다.,2019.09.09-2019.10.13,"1,000,000원"
612,테크·가전,[스크린골프장] 통합 리모컨,(주)에스엘미디어 임베디드팀,2233%,"11,169,400원",펀딩성공,43,24,스크린골프장! 리모컨 하나만 챙기세요.(주머니에 쏘옥),2019.12.22-2020.01.19,"500,000원"
613,테크·가전,[가격파괴!] 어메이징 가성비 차량용 무선충전 거치대 핸디그랩,주식회사 핸디핸드,2233%,"22,333,500원",펀딩성공,663,393,가격파괴! 어메이징 차량용 무선충전 거치대 핸디그랩!,2020.08.31-2020.09.21,"1,000,000원"
614,테크·가전,당신의 2% 아쉬움을 채워줄 레드빈의 15W 차량용 고속무선충전기,주식회사 레드빈,2228%,"66,860,600원",펀딩성공,"1,825",597,"15W 초고속무선충전, FOD 반응센서와 STAY-ON기능까지 적용한 오토스퀘어2. ""성능이면 성능, 디자인이면 디자인"" 2019년, 완벽한 차량용 무선충전기를 소개합니다.",2019.06.03-2019.07.01,"3,000,000원"
615,테크·가전,"[주방가전 끝판왕등장] 8만원대- 갓심비,10가지 주방기구를 하나로",라쿠진,2228%,"66,853,500원",펀딩성공,891,776,푸드프로세서 하나로 10개 이상의 가전제품을 한번에 해결하세요,2020.01.09-2020.01.23,"3,000,000원"
616,테크·가전,"1인난방기의 결정판. ""접이식원적외선 1인용스마트히터""",포맘플러스(에코스타),2224%,"22,249,000원",펀딩성공,282,332,"100%국내생산 !, 1인용  접이식 원적외선 스마트 히터로,  초 저전력으로 난방비는 줄이면서 안전하고 따뜻하게 지낼 수 있는 핫 아이템",2019.10.21-2019.11.10,"1,000,000원"
617,테크·가전,[평점4.8 앵콜] 기타 필수템! 고급 카포와 초정밀 튜너의 완벽한 결합,코아우라 뮤직,2222%,"22,221,000원",펀딩성공,798,312,"기타리스트 필수품 카포와 튜너, 이젠 그랩튠 하나면 OK! 카포에 튜너를 녹이다! 프로다운 디자인에 초정밀 튜닝 완벽 지원! 1차 3611% 펀딩성공, 다시 와디즈에서 만나보세요!",2020.05.29-2020.06.28,"1,000,000원"
618,테크·가전,[일반TV를 스마트TV로!] 세상에서 제일 쉬운 스마트 셋톱박스 VODA,알라딘그룹,2214%,"22,145,000원",펀딩성공,202,194,"TV도  VOD도 다 보다(VODA) - 넷플릭스, 아마존 프라임 비디오, 웨이브, 왓챠, 유튜브, 지상파 및 실시간TV 등 보고싶은 거의 모든 VOD를 시청할 수 있습니다!",2019.10.29-2019.11.10,"1,000,000원"
619,테크·가전,"로스팅한 원두를 180일까지 신선하게, 원터치 진공 '원두 보관 캡슐'",주식회사 세토웍스,2209%,"44,181,500원",펀딩성공,517,552,"커피 원두, 분쇄 커피, 견과류, 찻잎까지. 산소와 습기를 차단해 신선하게 보관해보세요. 터치 한 번으로 최대 40kPa 진공 부압, 이제 번거로웠던 원두 보관이 정말 쉬워집니다.",2020.10.22-2020.11.23,"2,000,000원"
620,테크·가전,"[앵콜] 시계, 무드등, 고속 무선충전기가 하나로! 비비드",알피트레이드,2206%,"11,033,900원",펀딩성공,266,309,"손도 대지 않고 끄고 켜는 무드등, 주변 밝기에 반응하는 디지털 알람시계, 국내에서 가장 빠른 15W 고속 무선충전기가 하나로! 스마트 무선충전기, '비비드'를 소개합니다!",2020.04.22-2020.05.11,"500,000원"
621,테크·가전,"""가장 완벽한 무결점 무선 충전 거치대"" 스카이 15W 차량용 무선충전기",스카이,2206%,"22,069,800원",펀딩성공,607,218,차량용 무선충전기의 단점을 보완한 가장 완벽한 무결점 차량용 무선충전기 등장!,2019.08.19-2019.08.25,"1,000,000원"
622,테크·가전,[1억/업그레이드 앵콜] 얼굴과 목까지 한번에 관리되는데 이 가격이라고?,퓨어플랜,2204%,"66,146,000원",펀딩성공,187,408,"""반신반의했는데, 2주 뒤에 피부가 좋아진 것을 느꼈어요. 여자친구,엄마에게도 선물할 예정이에요"" -단 2주, 1회 1.9원. 충분히 피부에게 투자할만한 가치가 있지 않을까요?",2020.04.10-2020.04.30,"3,000,000원"
623,테크·가전,[만족도 5.0 / 4차 앵콜] 다시 돌아온 무선고속충전 장패드,(주)맥스컴코리아,2195%,"21,957,300원",펀딩성공,512,648,"[만족도5.0 기적의 마우스패드!] 업무도 장비빨 ! 책상에 하루를 길게 보내시는  분들을 위한 무선충전, 거치대, 손목보호대를 하나에 모았어요.",2020.01.21-2020.02.12,"1,000,000원"
624,테크·가전,자동차도 보조배터리가 필요하다?! 이젠 차량용 보조배터리로 연비절감하세요,주식회사 영일테크,2192%,"21,921,000원",펀딩성공,102,175,"휴대폰뿐만 아니라, 자동차도 보조배터리가 필요하다! 연비 개선 솔루션, FUELSAVER !",2020.03.16-2020.03.30,"1,000,000원"
625,테크·가전,웨어버즈:손목에 충전하는 블루투스 이어폰 스마트 워치,(주)파이스콘,2191%,"65,756,700원",펀딩성공,530,822,"웨어버즈는 스마트 워치와 무선 이어폰, 이어폰 충전 케이스를 하나로 응축하여 손목에서 바로 충전이 가능한  블루투스 이어폰 입니다.",2019.10.25-2019.11.24,"3,000,000원"
626,테크·가전,열심히 손 씻어도 이거 없음 헛수고? 더러운 스마트폰 클리너 & 무선충전,백색가전 (최미경),2189%,"10,949,000원",펀딩성공,194,271,"당신의 스마트폰, 깨끗한가요? 손만 닦는다고 해결되지 않습니다. 고속 무선충전은 덤이랍니다 :-)",2020.06.24-2020.07.27,"500,000원"
627,테크·가전,[셀카봉+삼각대+거치대+짐벌] 완전체 ELVA(엘바) 짐벌 셀카봉!,엘바 ELVA,2175%,"108,754,405원",펀딩성공,"1,954",1334,셀카봉 제작 브랜드 ELVA 엘바의 셀카봉 삼각대 짐벌을 소개합니다. 신제품을 개발 및 제조를 하면서 더 좋은 품질과 더 많은 기능의 제품을 선보이려고  합니다.,2019.06.25-2019.07.16,"5,000,000원"
628,테크·가전,뮤지션들이 극찬한 사운드! 사운드코어 완전무선이어폰 [리버티2 프로],앤커코리아,2172%,"217,261,100원",펀딩성공,"2,146",1181,"비욘세, Jay-Z, 아델, 폴 매카트니, 엘튼존 등 세계적인 아티스트들과 함께 작업한 10명의 오디오 프로듀서. 그들이 추천하는 단 하나의 완전무선이어폰, [리버티2 프로]",2019.11.28-2019.12.22,"10,000,000원"
629,테크·가전,"유튜버들의 필수템! 이거면 조명, 카메라, 마이크 거치 끝!",스윙카메라 (이상윤),2171%,"21,713,000원",펀딩성공,77,355,제품 리뷰찍기 힘드셨죠??,2020.09.01-2020.09.29,"1,000,000원"
630,테크·가전,"세계 최초 헤드형 물 청소기 ""스위틀"" : 청소를 넘어 세척까지!!",주식회사 세토웍스,2159%,"107,984,350원",펀딩성공,794,548,"반려 동물 키우시나요?  자주 흘리세요?  카페트, 러그, 쇼파, 카 시트/매트 청소는 어떻게 하세요? 가족과 반려동물을 위한 세계최초 헤드형 물청소기 스위틀로 청소 고민 싹 ~",2018.07.17-2018.08.19,"5,000,000원"
631,테크·가전,"본질에 충실한, 쓸 수록 만족스러운 [맥컬리 무선 키보드]",맥컬리코리아,2153%,"21,530,600원",펀딩성공,509,464,세상에 있는 수 많은 키보드들. 복잡함보다 오히려 본질에 충실 한 것이 편리하게 느껴집니다. 오래 쓸 수록 만족스러운. 심플한 디자인에 실용성을 갖춘 무선키보드입니다,2019.12.13-2020.01.05,"1,000,000원"
632,테크·가전,[평점 4.6앵콜]하루종일 수고한 내 눈을 위한 베비즈 눈마사지기 2세대,bevyzkorea Inc.,2150%,"21,504,000원",펀딩성공,230,222,[4987% 펀딩 / 평점 4.6점],2019.11.26-2019.12.08,"1,000,000원"
633,테크·가전,유선의 한계를 뛰어넘는 차량용 무선 청소기 　 <더쎈> ,더크루,2149%,"64,496,100원",펀딩성공,919,331,"차 안도 집안처럼 늘 깨끗할 순 없을까? 답답한 흡입력, 이제 더 이상 고민하지 마세요. 차 안의 미세먼지, 알레르기 유발성 곰팡이균 등 더쎈 무선 청소기로 한번에 해결하세요!",2018.07.31-2018.08.19,"3,000,000원"
634,테크·가전,"[앵콜/색상추가] 초음파세척+UV살균까지 단 한번에! ""AG렌즈세척기""",AUZEN GLOBAL Inc.,2148%,"42,976,260원",펀딩성공,799,500,"안그래도 피곤한 하루, 집에 와서 렌즈 세척하는 것도 일이잖아요. 이제 버튼만 누르면 미세 초음파로 단백질 제거는 물론, UV 살균까지 한번에 끝내는 AG렌즈세척기로 완벽하게!",2019.11.25-2019.12.15,"2,000,000원"
635,테크·가전,[식용유 없이 요리 뚝딱!?] 곰손도 요리가 쉬워지는 전기그릴 #레가토,(주)제이펀,2142%,"21,428,800원",펀딩성공,187,428,사용이 쉬워야 자주 손이 갑니다.,2020.07.11-2020.08.02,"1,000,000원"
636,테크·가전,"[1,659%앵콜] 짝꿍-너와 함께라 좋은 꼬꼬미 태블릿(스마트폰 겸용)",미르필름,2140%,"10,701,000원",펀딩성공,304,333,짝꿍 같은 친구,2019.12.05-2019.12.25,"500,000원"
637,테크·가전,"분유 타기, 15초 자동 완성! Baby Brezza 국내 정식 출시",Baby Brezza,2137%,"64,120,000원",펀딩성공,362,320,"미국 엄마들이 뽑은 ""가장 갖고 싶은 선물"" Feeding 부문 1위! 다양한 국제 수상에 빛나는 세계 판매 1위 자동분유제조기와 함께, 육아 라이프의 신세계를 경험하세요!",2018.11.30-2018.12.23,"3,000,000원"
638,테크·가전,"누적판매 60만개의 ""차량용 청소기 메이커""가 소개하는 미니무선청소기",(주)훠링,2135%,"21,356,100원",펀딩성공,528,268,"대시보드에 먼지가 거슬릴 때, 재빨리 꺼내서 쓱~",2019.11.27-2019.12.04,"1,000,000원"
639,테크·가전,[4144%앵콜]조약돌의 단단함 샌드스톤 프리미엄 에어팟 스마트폰 케이스,(주)아이스픽,2132%,"10,660,500원",펀딩성공,334,269,"마치 조약돌처럼 부드럽고 단단한 프리미엄 하드 케이스, 유니크한 디자인은 물론 보호까지 완벽한 프리미엄 에어팟/아이폰/갤럭시 케이스를 만나보세요!",2020.08.04-2020.08.17,"500,000원"
640,테크·가전,"[2억 앵콜] 뮤지션과 서포터가 극찬한 완전무선이어폰, 리버티2 프로",앤커코리아,2118%,"105,939,100원",펀딩성공,936,616,"비욘세, Jay-Z, 아델, 폴 매카트니, 엘튼존 등 세계적인 아티스트들과 함께 작업한 10명의 오디오 프로듀서. 그들이 추천하는 단 하나의 완전무선이어폰, [리버티2 프로]",2020.01.10-2020.01.19,"5,000,000원"
641,테크·가전,"글로벌 1억 펀딩, 애플 디바이스를 위한 우아한 무선충전기 게이즈트레이",게이즈랩(GAZE-LAB),2118%,"63,565,500원",펀딩성공,879,591,"[애플의 고장, 미국에서 1억 펀딩에 성공!] 아이폰, 애플워치, 에어팟까지 동시에 활용하는 애플 디바이스 사용자를 위한 우아한 멀티 충전 디바이스 게이즈 트레이(GAZETRAY)",2019.05.28-2019.06.16,"3,000,000원"
642,테크·가전,글로벌 15만 달러 펀딩! 세계가 인정한 체성분분석기 [피트러스 플러스],(주)원소프트다임,2116%,"63,481,000원",펀딩성공,529,350,"나와 내 가족의 건강을 위해,",2019.07.15-2019.07.29,"3,000,000원"
643,테크·가전,가장 안전하고 깨끗하게 시작하세요. 에어매쉬 차량용 에어컨 HEPA필터!,에어레스트,2116%,"21,164,000원",펀딩성공,602,391,"미세먼지 걱정없는드라이빙,에어매쉬 헤파필터가 만들어갑니다. 가장 안전하고 깨끗한 에어매쉬 헤파필터로 가족의 건강과 안전을 지켜주세요!!",2020.01.22-2020.02.17,"1,000,000원"
644,테크·가전,"[7억 앵콜] 서포터들이 인정한 물걸레 '로봇'청소기, 로보백 G10",앤커코리아,2112%,"211,226,000원",펀딩성공,836,943,그렇게 청소할 시간이 있으면 좀 놀기나 해라! 더 이상 청소 때문에 일상을 방해 받지 마세요! 스스로 알아서 하는 똑똑한 로봇청소기 eufy 로보백 G10을 만나보세요!,2020.01.27-2020.02.09,"10,000,000원"
645,테크·가전,데스크테리어의 선택! 내 손안에 작은pc Big-in IIK,주식회사 아이엠무역,2102%,"21,020,000원",펀딩성공,103,370,더욱 silm! 성능은 up! 새롭게 돌아온 내 손안에 작은 PC! Big-in IIk,2021.03.29-2021.04.26,"1,000,000원"
646,테크·가전, [100%선물] 허가받은 알레르기성 비염 치료 의료기기 '코라이나',(주)미린트,2101%,"105,057,280원",펀딩성공,"1,116",1108,"알레르기성 비염, 이제 허가받은 의료기기 '코라이나'로 치료하세요!",2020.03.31-2020.04.20,"5,000,000원"
647,테크·가전,[앵콜] 국내제조 휴대용 공기청정기 / 반영구적 필터,(주)제이에스테크,2100%,"21,009,000원",펀딩성공,176,166,"미세먼지, 탁한 공기를 물리쳐줄 국내 기술로 만들어진 에어라이징 공기청정기. 독보적 디자인과 반영구 필터!",2018.11.29-2018.12.16,"1,000,000원"
648,테크·가전,"방향제가 왜 거기서 나와? 헤드레스트 거치형, 차량용 방향제! ",(주)카렉스,2098%,"20,985,200원",펀딩성공,397,244,★기존의 불편함을 한 번에 해결할 새로운 방향제★,2020.08.14-2020.09.04,"1,000,000원"
649,테크·가전,"내 가방, 무선 충전기가 되다! 탈 부착형 무선 충전 포켓 [애드온포켓]",애드온랩 Add-On Lab.,2098%,"10,490,400원",펀딩성공,117,123,"스마트폰 보관도, 충전도 알아서 다 해드릴게요!",2019.09.16-2019.10.06,"500,000원"
650,테크·가전,[전동드라이버가 한 손에 착!] 참 쉽고 가벼운 USB 충전식 드라이버,(주)더하이브,2086%,"104,302,300원",펀딩성공,"2,789",1351,"공구만 만들어 온 기업, 더하이브입니다. 조립식가구, 장난감 힘들이지 않고 뚝딱뚝딱! 생활 속에서 가장 많이 찾게될 가장 간편한 공구,  ‘HYBRO' 를 소개합니다",2019.09.25-2019.10.27,"5,000,000원"
651,테크·가전,[ 앵콜 ] 온가족 두피 케어 행복템! 드드드 음파 진동 브러쉬,우리민트 컴퍼니,2084%,"10,424,100원",펀딩성공,315,259,"""드드드"" 음파 진동 브러쉬로 두피를 산뜻하게 케어 하세요! 세발에도 도움이 됩니다. 뒷머리와 목 부위도 ""드드드"" 해보세요! 새로운 세상이 드드득~ 열립니다!",2020.10.03-2020.10.26,"500,000원"
652,테크·가전,[1755명 펀딩] 1만원대 고속허브! C타입+A타입+젠더~3개를 하나로,펀디안(주),2083%,"20,831,000원",펀딩성공,817,476,"PC+노트북+태블릿+스마트폰 모두에 사용하는 4포트 C타입 Gen1 고속 허브. C타입, USB허브, 변환젠더 세개 제품 기능을 하나로 완성합니다. 벤션 극강 가성비 고속 허브.",2020.10.22-2020.11.09,"1,000,000원"
653,테크·가전,[앵콜] 바꾸면 편해져요! 사무실 필수템 바디큐어,(주)라이트형제,2079%,"10,397,700원",펀딩성공,397,291,모든 대한민국 직장인 여러분들! 이제 바디큐어 버티컬 마우스로 손목건강 보호하세요!,2020.05.04-2020.05.18,"500,000원"
654,테크·가전,[임상시험완료! 꿀잠각] 수면이 숙면으로 바뀌는 수면캡슐이 40만원대에?,이이코퍼레이션,2075%,"20,755,000원",펀딩성공,62,369,"[임상시험완료! 60%이상 빨리 잠들고, 30%이상 깊게 잘수 있습니다] 내 침대에 놓고 누워서 닫고 눈만 감으세요! 여러분의 수면이 숙면이 되는 캡슐ㅣ냅슐을 소개합니다.",2020.12.05-2020.12.23,"1,000,000원"
655,테크·가전,냉장고 김치냄새가 두려운 당신을 위한 솔루션 ! [충전식 다용도 탈취기],라이프로직 인터네셔널,2075%,"10,375,500원",펀딩성공,300,204,제거하기 힘든 각종 악취때문에 고민이셨다면 퓨어링 USB충전식 탈취기로 필요 상황에 따라 사용해보세요 ! 살균과 탈취 모두 도와드릴게요.,2019.09.30-2019.10.20,"500,000원"
656,테크·가전,"4,000% 앵콜! 전 세계 통용 2020년형 멀티플러그 QC3.0 벤트",BENDT,2070%,"10,352,100원",펀딩성공,315,227,"4,000% 앵콜펀딩!! 전 세계 어디라도 걱정없다. 2020년형 전세계 통용 멀티플러그 BENDT를 소개합니다. 이제 전세계 어디서라도 QC3.0속도의 초고속충전을 경험하세요!",2019.07.24-2019.08.15,"500,000원"
657,테크·가전,"[만족도4.7/앵콜] 무선 건조까지 가능한 올인원 칫솔건조살균기, 커비랑",주식회사 프라임테크,2066%,"20,661,500원",펀딩성공,542,536,"커비랑(CUVIRANG), 이것이 진정한 올인원이다!! 품격있는 양치를 시작하기 위한 칫솔건조살균기 끝판왕! 양치컵도 세트로 제공되고 디자인까지 갖췄다!! 지금 바로 펀딩참여~!",2021.03.08-2021.03.29,"1,000,000원"
658,테크·가전,"차선이 생생하다! 안정적인 드라이빙의 시작, 브알라 '차선생'",해피밀리,2048%,"10,242,200원",펀딩성공,620,428,"차선을 유지하고 이탈을 방지하는 안정적인 드라이빙이 시작됩니다! 차폭감을 인지하고 보다 수월한 드라이빙! 일반운전자는 물론 초보운전자에게는 더욱더 필수템, 직접 경험해보세요!",2019.09.23-2019.10.28,"500,000원"
659,테크·가전,앵콜! 스마트카라로 음식물쓰레기 10톤 줄이기,스마트카라,2047%,"154,050,000원",펀딩성공,336,178,"스마트카라는 음식물쓰레기를 획기적 감량(Reduce), 100% 재활용(Recycle), 음식이 부족한 곳에 음식을 기부하는 사회공헌(ReFood)의 음식물쓰레기 혁신(FoodRevolution)을 선도하고자 합니다.",2015.11.17-2015.12.16,"7,524,000원"
660,테크·가전,[거치대 끝판왕] 무선충전과 스피커까지 담은 모빌리티 거치대,메가브로스 주식회사,2029%,"20,298,000원",펀딩성공,166,315,"거치대+보조배터리+무선충전+스피커  4가지 기능이 하나로,",2020.08.28-2020.09.21,"1,000,000원"
661,테크·가전,Vmate : 필요한 모든 것을 갖춘 손바닥 크기의 짐벌 카메라,(주)더트랜딩컴퍼니,2028%,"202,862,000원",펀딩성공,883,1989,"글로벌 펀딩 12억 성공, 마이크로 3축 짐벌 4K 초소형 카메라 Vmate.",2020.04.30-2020.06.01,"10,000,000원"
662,테크·가전,코앞의 공기를 깨끗하게. '내 전용' 공기청정기+에어서큘레이터 <클로저>,앤디랩,2021%,"101,050,000원",펀딩성공,"1,181",595,"내가 마시는 코앞의 공기가 깨끗하다고 안심할 수 없다면, 코앞에서 공기청정기를 돌려버리면 되죠. 단순한 생각이 만들어낸 공기청정기의 새 기준, 공기청정기+에어서큘레이터 <클로저>",2019.05.28-2019.06.25,"5,000,000원"
663,테크·가전,하루만에 1키로가 쪘어? 살이야 물이야? 스마트 체중계는 알고있다!,주식회사 오퍼스원,2011%,"20,111,500원",펀딩성공,368,408,WI-FI로 연결되는 오퍼스원 스마트 체중계. WI-FI 연결 한번이면 매번 핸드폰을 켜지 않아도 됩니다. 심박 측정 등 총15가지 체성분 측정으로 건강한 삶을 유지하세요!,2019.11.28-2019.12.22,"1,000,000원"
664,테크·가전,[앵콜]타인의 시선으로부터 해방!센스에이지 보안필름 거치형/마그네틱형,와이케이브로스,2007%,"10,037,000원",펀딩성공,278,550,어디서나 당당하게! 센스 있는보안필름 센스에이지,2020.05.08-2020.06.01,"500,000원"
665,테크·가전,[딱! 10만원대 LED기기] 피부집중관리! 무겁고 비싼 마스크 형은NO,이지듀,2006%,"40,121,000원",펀딩성공,302,324,LED기기 사용 후 효과 보셨나요? 정말 효과있는 기기는 광량을 따져보세요. 속까지 관리되는 진짜 LED기기 엘더마로 10초만에 당신의 피부 속까지 빛내보세요.,2020.03.30-2020.04.15,"2,000,000원"
666,테크·가전,와우스틱 미니 초소형 전동 드라이버,시온테크,2005%,"60,159,000원",펀딩성공,"1,100",953,펜모양의 초소형 충전식 초소형 전동드라이버.,2019.06.18-2019.07.18,"3,000,000원"
667,테크·가전,"<3,401명 서포터들의 선택> 편리함을 위해 업그레이드된 리패드 #앵콜",DCUBATOR team.,2005%,"100,299,500원",펀딩성공,"3,440",1439,클립보드계의 판도를 바꿀 리패드 ☞ 불안하게 흔들리고 낱장씩 흩날렸던 종이사용. 이제는 재활용이 가능한 이면지와 재생지를 편리하고 안정감 있게 사용하고 착한 문화를 만들어요.,2019.12.26-2020.01.19,"5,000,000원"
668,테크·가전,[NuType F1 앵콜] 노트북 위에 결합하는 64키 기계식 키보드!,엔인원,1991%,"19,917,033원",펀딩성공,194,461,"노트북 키보드 위에 결합하는 64키 텐키리스 기계식키보드, 내 맘대로 고르는 카일 LP 백축, 갈축, 적축 스위치! 스마트 케이스로 스마트폰, 테블릿 PC, 아이패드 거치도 가능!",2020.10.22-2020.11.23,"1,000,000원"
