,categories,title,company_names,percentages,funding_amounts,target_amounts,n_supporters,likes,descriptions,durations,days_left
75,여행·레저,90개 한정펀딩ㅣ5분이면 완성되는 나만의 공간ㅣ캡슐형 차박텐트 [카슐],(주)복조물산,1552%,"23,292,000원","1,500,000원",74,255,완벽 도킹 & 공간 활용 극대화ㅣ괴물 차박텐트의 국내 첫 상륙,2020.07.23-2020.08.04,None
76,여행·레저,"QR코드로 길 찾을 시대, 길찾기 [QR지도]",치콩,2%,"26,800원","1,000,000원",16,14,"‘길 헤매는 시간’, ‘헛걸음의 고통’을 단돈 천 원으로 줄일 수 있다면.
스마트폰 기본카메라로 QR지도 스캔만 하세요. 주머니 속 전화기가 ‘내 손 안에 길잡이’가 됩니다.",2019.12.16-2020.01.27,펀딩성공
77,여행·레저,"[마지막 앵콜] 초간편 원룸 이사,노마드족 1인가구 간편이동 미니멀라이프",위미코퍼레이션,142%,"1,422,600원","1,000,000원",39,54,"⭐️마지막 앵콜⭐️노마드족 자유로운 이동의 동반자 ""트래블백 버디"" 원룸 간편 이사에도 유용한 아이디어 신박템! 기숙사, 숙소 생활하시는 분들 주목~!",2020.10.01-2020.10.14,None
78,여행·레저,[시작이반]이우시장 탐방부터 마케팅 노하우까지! 셀러로 살아남기,(주)트래블비드,20%,"4,070,000원","20,000,000원",3,6,"스토어팜을 준비하는 셀러의 필수코스 “중국 이우시장”
이젠 혼자 준비하지 마세요!
멘토링부터 현장탐방까지 현직 셀러가 함께하는 [시작이반]이, 베테랑 셀러의 길로 안내합니다.",2019.11.25-2019.12.01,펀딩성공
79,여행·레저,휴(休):시트가 놓이는 곳에 당신의 휴식이 시작됩니다,오조그린시트,359%,"7,197,000원","2,000,000원",186,206,"허리 아픈 돗자리는 이제 그만 :(
휴대용 등받이 의자와 피크닉 매트의 콜라보레이션,
[휴:시트 프로젝트]",2018.06.01-2018.07.05,None
80,여행·레저,[OMG pants] 퇴사를 부르는 요상한 여행바지,키트래블,135%,"20,335,000원","15,000,000원",212,292,"세계여행을 떠나려는 사람들을 위해 만든 바지에요.  입으면 퇴사할 용기가 생겨요. 우리와 함께 여행 안가실래요?
    내일 지구가 망한다면? 파트너와 함께합니다.",2018.11.28-2018.12.31,None
81,여행·레저,[앵콜] 두께 2cm로 수납이 가능한 조립식 캠핑인 컴바인 화로,주식회사 이안이엔지,300%,"2,971,000원","990,000원",38,67,앵콜!1차펀딩성공!손쉬운 결합식 화로! 사계절 캠핑의 필수템! 책꽂이에 꽂히는 얇은 (2cm) 수납화로!! 360도 오픈형 공기흐름으로 놀라운화력! 뛰어난 내구성!!,2021.03.31-2021.04.08,None
82,여행·레저,[총알 막는 방탄 백팩] 여행자를 위한 든든한 보디가드,맘블랑,71%,"717,000원","1,000,000원",13,46,"낯선 여행지에서 마음 한구석이 불안하셨다면, 카노젠 방탄 가방에 등 뒤를 맡겨보세요 :-)
알루미늄보다 가볍고 철보다 강한 방탄 플레이트가 총알을 막아드립니다!",2020.01.03-2020.01.20,펀딩성공
83,여행·레저,"기내용 캐리어의 정석, 스마트한 여행의 시작 [HEYS 테크노캐리어]",헤이즈(HEYS),420%,"12,612,000원","3,000,000원",125,149,"캐나다 점유율 1위에 빛나는 30여년 전통의 여행브랜드! 
HEYS(헤이즈)! 여행객의 가치를 중시하면서도 실용적이면서 특별한 여행을 헤이즈가 함께합니다.",2019.08.12-2019.08.25,None
84,여행·레저,이 사진 그대로 드립니다. 몸만 있으면 떠나는 <올인원 캠핑카 패키지>,지에스렌트카,380%,"19,000,000원","5,000,000원",60,153,당신이 선택한 길이 바로 여행이 되는 캠핑카로 여행의 자유를 만끽하세요. 당신은 단지 결정만 하면 됩니다. 여행에 필요한 모든 준비는 이미 다 되어 있으니까요.,2020.05.21-2020.06.01,None
85,여행·레저,"여행필수품 ""트래블백 버디"" 와디즈 단독 선공개! 신속 간편 안전 안심.",Wimi Corporation,1401%,"7,009,600원","500,000원",147,131,"여권,비행기표 등등 양 손에 꼭 쥐고 면세쇼핑하랴 화장실 다녀오랴 분주하면서도 불안했던 기억 있으시죠? 양 손의 자유를 허하며 캐리어와 보스턴백등을 체결하고 다양한 수납공간 활용!",2019.06.04-2019.06.24,None
86,여행·레저,안 써본사람은 있어도 한번 쓴 사람은 없는 아름다운참숯,아름다운참숯,368%,"3,688,600원","1,000,000원",118,117,참숯전문가가 만든 진짜 바베큐숯!,2020.08.06-2020.08.21,None
87,여행·레저,2019 폭염대비 솔루션  내 차 위에 마법 [ CARASOL ],㈜스마트름뱅이,193%,"5,818,000원","3,000,000원",57,98,"내 차 위에 펼쳐지는 30초의 마법!  ""CARASOL"" 과 함께 모두가 시원한 하루를!　　곧 다가오는 무더운 여름, ""CARASOL""이 당신의 그늘이 되어 드립니다!",2019.04.12-2019.05.06,None
88,여행·레저,아웃도어를 좋아하는 그대에게 - 자연을 생각한 파우치 ,도다리프로젝트 - 리가든,365%,"1,828,000원","500,000원",38,34,"아웃도어를 좋아하는 그대애게 - 산과 바다를 좋아하고 평범함을 거부하는 디자이너가 만든 꼼꼼한 클라이밍 초크백, 방수 드라이백",2020.04.06-2020.04.19,None
89,여행·레저,[여행을 더 생생하게] 여행 영상이 이토록 쉬워지는 마법 '묨 트래블',묨트래블,80%,"400,000원","500,000원",8,23,"금손이 아니어도 괜찮아요! 짧은 여행을 긴 추억으로, 찰나의 순간을 찬란하게 만들어드릴게요.
신개념 여행 영상 제작 서비스 [MYOM]",2019.12.06-2019.12.22,펀딩성공
90,여행·레저,"청년을 위한 한국과 일본 청년들의 첫 도전, 일본행 출사표!",한일청년포럼,27%,"551,000원","2,000,000원",16,0,"청년을 위한 청년들의 첫 일본행 도전을 응원해주세요!
청년은 잘못하지 않았다, '청년무죄' 프로젝트를 위한
한국과 일본 양국 청년들의 첫 일본 요코하마 출사표!",2015.07.10-2015.07.31,펀딩성공
91,여행·레저,"8월 30일 토요일, 강원도 횡성으로 떠나는 일일 약초농장 체험 ",네 남자의 약초농장,31%,"471,300원","1,500,000원",20,2,"8월 30일 토요일, 예비 귀농인에게는 성공적인 귀농 생활의 지혜를, 주말을 앞둔 가족에게는 약초 농사 체험을, 그리고 친환경 유기농 약초를 맛보고 싶은 분들을 네 남자의 약초농장으로 초대합니다. 모두 준비되어 있습니다. 아래 글을 읽으시고, 참여신청만 하시면 저희 건장한 세명의 청년들이 모두 알아서 모십니다 ^^",2014.08.01-2014.08.26,펀딩성공
92,여행·레저,"[글로벌 8억 펀딩] 자유자재로 변신하는 특별한 패커블 캐리어, 롤럭스 ",주식회사 브이스마트,254%,"7,645,000원","3,000,000원",36,161,"세계가 인정한 화제의 캐리어! 
기존 캐리어들에서 느끼셨던 불편함을 해결하기 위해 9가지 특별함을 준비했습니다. 똑똑하고 편리한 여행을 위한 효율성의 끝판왕, <롤럭스&미니럭스>",2020.08.19-2020.09.07,None
93,여행·레저,"당신을 위한 낭만캠핑, 감성 면텐트 로그캐빈 | 그라비티캠프",주식회사 디브로크,680%,"20,414,150원","3,000,000원",34,182,"유니크한 감성텐트, 공간 활용도가 좋은 북유럽 스타일 감성 면텐트로 자연과 어우러지는 캠핑의 로망을 이루어드립니다.",2020.07.28-2020.08.10,None
94,여행·레저,블루투스로 제어하는 여행가방  헤이즈(Heys) 스마트 캐리어,씽크와이드,214%,"6,448,000원","3,000,000원",40,97,"경험이 풍부한 곳에서 만든 똑똑한 캐리어, ""헤이즈(Heys)  스마트 러기지""를 소개합니다",2018.12.06-2018.12.30,None
95,여행·레저,지압과 엉땀 두마리 토끼를 잡는~ 여행에 편안함을 더하는 애플지압방석,주식회사 다팔자,35%,"1,059,240원","3,000,000원",69,42,"당신의 여행!! 시작부터, 엉덩이지압으로 편안하게~
라이프스타일에 맞추어  간단하고 편리하게 비비드하게 !!
[애플지압방석]",2019.07.29-2019.08.23,펀딩성공
96,여행·레저,<프리팩 - 여행가방 3종+여행용품10종>#여행준비는 프리트레블과 함께!,프리트레블(pretravel),314%,"3,149,010원","1,000,000원",75,154,"프리팩(PRE-PACK)은 짧은 여행일정 혹은 비지니스 트립에 적합하며,  여행가방 3종(메인,사코슈,미니)과  여행 구성품10종의 올인원 패키지로 구성되어 있습니다.",2020.02.10-2020.03.08,None
97,여행·레저,캘리그라피 여권지갑으로 나를 찾아 떠나는 여행,헌츠웰 (Hunchwell),201%,"2,014,800원","1,000,000원",58,26,"여행은 언제나 가슴 뛰게 합니다. 천연소가죽으로 만든 캘리그라피 여권지갑과 함께 나를 찾아 떠나는 여행
    여행/레져 기획전 파트너와 함께합니다.",2018.06.25-2018.07.09,None
98,여행·레저,비행기에서 두손을 자유롭게!  FLEX~한 스마트폰 거치대,이다헌,121%,"1,815,000원","1,500,000원",101,66,"항공기에서 스마트폰 영상보기 힘드셨죠?
이제 두손을 자유롭게 편안하게 영상을 보세요!
FLEX TRAVEL 하나면 두손이 자유로운 여행이 가능합니다.",2020.03.23-2020.04.03,None
99,여행·레저,당신에게 블랙이 필요하니까 - 킬리 아웃피터스 BLACK EDITION,킬리 아웃피터스,4115%,"205,794,100원","5,000,000원","1,412",300,"7년 간 축적된 여행 배낭 제작 노하우에
블랙을 입혔습니다.",2017.11.16-2017.12.15,None
100,여행·레저,[and.R 캐리어] 지문 인식 정도는 되어야 진짜 안전하죠.,주식회사 포클레어,0%,0원,"1,000,000원",0,108,★여행지에서는 ONLY 여행만!  캐리어 도난 걱정은 NO!  등록된 내 지문이 아니면 열리지 않는 똑똑한 and.R 캐리어에게 맡겨주세요. 열려라 원터치~ 지퍼는 이제 싫어요!!,2019.02.28-2019.03.20,펀딩성공
101,여행·레저,"【초경량 】집과 야외에서 쉽게 사용하는 휴대용 의자 & 테이블 ""파타토""",setoworks,998%,"14,976,200원","1,500,000원",310,241,공간 활용의 시대!  실내에서는 좁은 공간을 활용하고 아웃도어에서는 간편함을 더했습니다. 세계적인 휴대용 접이식 의자 파타토! 2세대 인체공학 디자인을 적용해 더 편리해졌습니다.,2019.05.02-2019.06.02,None
102,여행·레저,"여행을 더 안전하게, 전자소매치기 방지 여행가방 '윈디코너'",윈디코너,3239%,"32,391,000원","1,000,000원",557,262,"안심할 수 있을 때,
여행은 더 즐거워집니다.",2017.06.01-2017.06.30,None
103,여행·레저,[중독주의] 강물을 가르다!!! 스타일리쉬한 스포츠의 끝판왕!!,MC레저그룹,731%,"7,314,000원","1,000,000원",46,32,"빠르고 거친 사회를 살아가기 위해 필수인 강인한 체력과 멘탈. 훌륭한 '운동'일 뿐 아니라, 힐링과 속박된 일상에서의 탈출이라 할  '인생스포츠'. 당신은 분명 특별해질 겁니다.",2019.03.25-2019.04.21,None
104,여행·레저,[업그레이드 앵콜] 소중한 쪽잠을 위한 라이 후드 필로우 ver.2,(주)공정뮤토,3066%,"15,332,000원","500,000원",488,338,불편했던 쪽잠은 이제 그만! 뮤토 라이 후드 필로우가 업그레이드 되어 돌아왔습니다!,2019.12.24-2020.01.09,None
105,여행·레저,[캠핑용품] 무브디자인 만능 캠핑 테이블,무브디자인,555%,"3,887,000원","700,000원",31,100,"6가지 구성품으로 만드는 6가지 캠핑 테이블
혼자서, 둘이서, 여러명이 사용할 수 있는 만능테이블과 보조 스탠드로
어디에도 없는 나만의 캠핑테이블을 만들어보세요~!",2020.12.27-2021.01.04,None
106,여행·레저,"걸고, 접고, 펴서 쓰는 아웃도어 목베개 ㅡ ""코오 바게트 필로우""",몽류당,2018%,"10,094,000원","500,000원",248,194,"목베개 단명의 시대를 끝내러 왔다!!  ㅡ  ""목에 걸어서 쓰고, 반으로 접어서 쓰고, 길게 쭉 펴서도 쓰는 코오 바게트 필로우 입니다.""",2020.02.03-2020.02.23,None
107,여행·레저,트리피가든 프로텍트 글러브,트리피가든,744%,"3,724,000원","500,000원",106,126,"당신의 다양한 라이프 스타일 소중한 레저활동에 당신의 신체를 보호
해줄수 있는 프로텍트 그러브와 함께 하세요.",2020.02.10-2020.03.04,None
108,여행·레저,"에어 목베개의 마지막 진화, 불지말고 PUSH [베드메이트유]",베드메이트유,419%,"4,195,100원","1,000,000원",120,134,지난 2년간 많은 사랑을 받아온 베드메이트유의 에어펌프 목베개가 2020년형 모델로 더욱 업그레이드 되어 돌아왔습니다. 와디즈펀딩을 통해서 가장 먼저 서포터분들에게 선보입니다.,2019.08.22-2019.09.01,None
109,여행·레저,이게 진짜 차박텐트! 언제 어디서나 감성과 실용을 겸비한 #울프라운치,아프로비에이 주식회사,1706%,"17,061,000원","1,000,000원",84,206,"차 안에서 하는 캠핑, 차박을 온전히 즐길 수 있는 유일무이 차박 전용 텐트! 울프라운치를 소개합니다.",2020.10.30-2020.11.16,None
110,여행·레저,(덮을까? 입을까? 이젠 고민말고)초 경량 오리털 블랭킷,잇츠필(It'sFeel),238%,"2,382,800원","1,000,000원",38,48,"이것은 이불인가? , 담요인가? 초 경량 블랭킷
서포터분들의 궁금증을 지금부터 풀어드리겠습니다!
다용도로 편리하고 따뜻하게 오리털담요의 포근함을 느껴보세요.",2021.04.12-2021.04.26,None
111,여행·레저,"[여행용 지갑의 끝판왕] 유심까지 완벽하게! 만능 변신지갑, 트레볼레",오르,2287%,"22,870,000원","1,000,000원",192,244,"우리는 편안하고 즐거운 여행에 도움을 줄 수 있는 파트너가 되고자 합니다.내 손 안에 속 담기는 작은 캐리어, 만능지갑 트레볼레로 이제 여행을 편하게 즐겨보시기 바랍니다!",2019.10.31-2019.11.20,None
112,여행·레저,[4.7억! 마지막앵콜] 국내 수작업으로 만든 캠핑화목난로 '부뚜막',코오롱인더스트리(주)fnc,3000%,"450,114,000원","15,000,000원",666,658,"오두막 면텐트의 짝꿍! 화목난로 '부뚜막' 마지막앵콜! 캠핑장인 코오롱스포츠에서 만든 감성 캠핑난로! 사계절 캠핑 필수템, 부뚜막으로 당신이 있는 곳 어디든 온기로 가득 채워보세요",2020.12.28-2021.01.11,None
113,여행·레저,온전히 쉼에 집중할 수 있는 제주에서의 3일. <쉼 배움 여행>,배움여행(WHY&HOW),136%,"4,080,000원","3,000,000원",32,46,"제대로 쉬어본 적 언제인가요? 쉼 에도 배움이 필요한 듯 해!  약간의 배움, 경험, 그리고 여백과 성찰이 있는 ""쉼 배움여행"" (8.30~9.01) (9.27~9.29)",2019.08.05-2019.08.12,None
114,여행·레저,"[앵콜]트래블매트, 휴대성과 실용성을 한손에(feat.극찬후기)",CAMPNIC(캠프닉),592%,"5,925,400원","1,000,000원",309,251,CAMPNIC은 당신의 새로움에 대한 '작은 호기심'과 낯섦을 대하는 '용기'를 응원합니다. OUTDOOR 전용 휴대성과 실용성을 장착한 '캠프닉 매트',2019.06.28-2019.07.31,None
115,여행·레저,빈집프로젝트의 첫번째 완성 도순돌담집,(주)다자요,390%,"14,820,000원","3,800,000원",44,100,"제주청년이 떠난 자리,
제주어른이 떠난 자리,
각각의 이유로 빈집을
빌라대신, 
호텔대신,

예전에 봐왔던, 그리고 생각했던, 당신이 바라던 제주의 모습으로 독채숙박을 시작합니다.
    Jeju with Wadiz 파트너와 함께합니다.",2018.04.25-2018.05.08,None
116,여행·레저,물에서 나의 물건과 안전을 지키는 가장 확실한 방법 [포세이돈 세이프팩],모노폴드,1316%,"13,163,000원","1,000,000원",638,337,물놀이는 즐겁지만 사건사고의 위험 또한 공존합니다. 포세이돈 세이프팩은 세 가지 필수 안전기능(1.완전방수 2.안전휘슬 3.에어튜브)으로 귀중품은 물론 개인의 안전까지 지켜줍니다.,2019.06.11-2019.06.23,None
