,categories,title,company_names,percentages,funding_amounts,target_amounts,n_supporters,likes,descriptions,durations,days_left
67,공연·컬쳐,극단 이스케이프 창단공연 <앨리스의 캡슐커피>,극단 이스케이프,102%,"1,020,000원","1,000,000원",25,7,"절대 커피를 지향하는 꼬장꼬장한 닥터 도날드, 커피를 못 마시는 바리스타 앨리스, 독이 든 커피를 주문하는 손님까지! 톡톡 튀는 이들이 만들어 가는 상큼발랄 탈출이야기!",2017.07.13-2017.07.23,None
68,공연·컬쳐,8월 초저녁 바람같은 '옐로우 벤치'의 목소리를 들으러 오세요 !,옐로우벤치,125%,"625,000원","500,000원",13,8,"부드러운 목소리가 주는 휴식, 처음으로 진행되는 옐로우 벤치의 단독콘서트, 첫 정규 앨범에 함께해주세요.",2019.07.22-2019.08.07,None
69,공연·컬쳐,"77만 유튜브 구독자의 귀르가즘, 바이올리니스트 제니윤의 1st 콘서트",제니윤,351%,"3,512,000원","1,000,000원",58,25,"바이올린 연주하면서 K-POP 칼군무까지 춰서 놀라셨죠? 라이브로 보면 더 더 좋아요. 뮤직 크리에이터 제니윤의 74만 구독자 여러분, 우리 이제 현실에서도 만나요.",2019.06.14-2019.07.07,None
70,공연·컬쳐,여운을 남기는 어쿠스틱 밴드 ‘차가운 니트’ 1집 정규앨범,김지설,154%,"2,159,000원","1,400,000원",73,3,"차가운 니트는 건반, 기타, 남녀 듀엣으로 이루어진 4인조 어쿠스틱 밴드입니다. 차가운 니트는 특정한 누군가의 이야기가 아닌 ‘나의’ 그리고 ‘너의’ 또 ‘모두의’ 일상을 노래합니다. 손만 뻗어도 잡히는 집안 어딘가의 텔레비전 리모컨처럼 모두의 곁을 머물겠습니다.",2015.07.13-2015.08.19,None
71,공연·컬쳐,당신의 소중한 인연을 음악과 함께 영상에 담아드립니다.,헤르츠뮤직,45%,"456,000원","1,000,000원",1,11,서포터님의 소중한 추억을 특별한 영상으로 담아드립니다,2021.04.15-2021.04.26,펀딩성공
72,공연·컬쳐,"당신과의 거리 5M, 소통하는 강연 버스킹 <5M_CAMPUS>",TENDOM,101%,"1,010,000원","1,000,000원",26,8,"5M_CAMPUS는 관객이 원하는 멘토들의 평범했던 과거의 이야기를 나누고 관객과 함께 소통하는 버스킹 형식의 강연콘서트입니다. 관객과의 거리 5M, 여러분의 곁으로 찾아갑니다.",2017.03.15-2017.03.29,None
73,공연·컬쳐,서울예술대학교 뮤지컬 <기발한 자살여행>,기발한자살여행,0%,0원,"600,000원",6,2,"서울예술대학교 연극제작실습 
뮤지컬 <기발한 자살여행>
꿈꾸는 젊은이들의 아름다운 노래에 함께해주세요!",2016.04.30-2016.04.01,펀딩성공
74,공연·컬쳐,"위로가 필요한 당신에게 드리는 치유의 그림 ㅣ 작가,아트테라피스트 정일모",에코락갤러리,350%,"3,500,000원","1,000,000원",5,21,"[미술로 떠나는 내면여행] 화가이자 아트테라피스트인 정일모 작가의 원화작품을 소개합니다.
당신의 마음을 어루만져 줄 세상에 단 하나뿐인 작품을 만나보세요.",2020.06.03-2020.06.15,None
75,공연·컬쳐,서브컬쳐 음원 전문 스트리밍 서비스 - MuOn베타테스터 모집,(주)뮤즐리,190%,"954,352원","500,000원",273,81,국내 타 음원 스트리밍 서비스에서는 전문적으로 서비스 해주지 않는 서브컬쳐 음원을 대상으로 부족한 음원에 대한 수요를 충족시키기 위한 고음질 서브컬쳐 음원 스트리밍 서비스,2020.12.18-2020.12.30,None
76,공연·컬쳐, 영화 <앵커>  : 우리는 계속 달리고 싶습니다 ,씨네마캣  신나래,111%,"6,660,000원","6,000,000원",95,42,"장편 독립영화 <앵커> 
 : 하나만을 바라보고 달리던 소녀 '한주' 가 두 가지 이상을 보며 달리는 순간! 새로운 세계가 눈 앞에 펼쳐진다.",2017.09.25-2017.10.29,None
77,공연·컬쳐,[버스커스하우스] 버스커들을 위한 뮤직스튜디오&셰어하우스,버스킹티비 주식회사,17%,"5,385,000원","30,000,000원",31,23,"버스커들과 함께 하는 도시재생 솔루션
버스커스하우스(BUSKER’S HOUSE)
새로운버스킹 문화 집결지
좋은 공간에서 진짜 그대로 버스커들의 음악을 만들어가는 곳

    뉴딜로 희망드림 파트너와 함께합니다.",2018.08.02-2018.10.03,펀딩성공
78,공연·컬쳐,"셀피의 끝판왕,  셀피로 시작한  화보급 사진,영상ㅣ스튜디오 보물섬",스튜디오 보물섬,586%,"5,864,000원","1,000,000원",56,105,"<셀피의 진화 >
이제까지 이런 셀프촬영은 없었다.
이것은 셀카인가 화보인가",2020.05.18-2020.06.08,None
79,공연·컬쳐,"이계절의 감성, 정기고트리오 재즈LP | 그리고 팬들과 함께 만드는 시간",서울아트그룹,589%,"5,892,500원","1,000,000원",110,45,"정기고 그리고 팬들이 함께 만들어가는 정기고트리오의 LP <Junggigo Sings Brazil>, 팬캠프, 음감회 등의 리워드를 통해 서로 소통하는 시간도 가져봐요!",2019.10.24-2019.11.11,None
80,공연·컬쳐,"""함께 만들어요!""  <정령왕 엘퀴네스> 웹애니메이션 시즌2",(주) 사운디스트엔터테인먼트 ,37%,"18,770,000원","50,000,000원",256,147,"지난 15년간 꾸준히 사랑 받아온 판타지 소설 <정령왕 엘퀴네스>.
웹툰에 이어 웹애니메이션으로 새로운 장르에 도전! 
공식 굿즈 리워드 펀딩으로 후원자들과 함께 만들어갑니다.",2018.05.23-2018.06.17,펀딩성공
81,공연·컬쳐,★대통령직속 기념사업 선정★ 당신도 독립운동가! 뭉우리돌을 찾아서,뭉우리돌을 찾아서,335%,"3,350,000원","1,000,000원",59,23,"세계 각 국에 남아있는 자랑스런 독립운동 현장과 그곳에서 역사를 이어 나가고 있는 독립운동가의 후손을 기록합니다. <뭉우리돌을 찾아서> 프로젝트에 함께하는 당신도, 독립운동가입니다",2019.07.08-2019.08.04,None
82,공연·컬쳐,한부모 가정을 돕는 연극 Heaven Bean,아우라컴퍼니,115%,"5,782,000원","5,000,000원",260,0,"나눔을 실천하고자 하는 한국예술종합학교 13인이 모여 만든 프로젝트 아우라! 이번 The Play <Heaven Bean>을 통해 후불제 공연 문화를 정착시키고 한부모가정을 돕고자 합니다. 하늘나라의 Cafe Heaven Bean에서 들려드리는 ""용서와 화해""의 메세지!연기와 함께 한 무대에서 Live로 들려드리는 배경음악! 
모두 Cafe Heaven Bean으로 음악 구경하러 오세요!",2014.10.12-2014.11.06,None
83,공연·컬쳐,2017년  포문을 열 웰메이드 감동 스토리 영화 <블랙> 미라클 시사회,(유)영화사 화수분,2%,"30,000원","1,460,000원",5,1,"당신에게 보여주고 싶었던 세상, 영화 <블랙> <br> 영화 <블랙> 의  재개봉 미라클 시사회와  1+1 예매권을 크라우드 펀딩으로 진행합니다.",2017.01.03-2017.01.09,펀딩성공
84,공연·컬쳐,당신이 생각하는 아프리카는 어떤 모습인가요?,Soul of Africa,118%,"1,540,000원","1,300,000원",52,0,"당신이 생각하는 <아프리카>는 어떤 모습인가요?
혹시 빈곤, 에이즈, 사막과 굶주림, 내전으로 얼룩진 <슬픔의 땅>은 아닌지요?
이제부터 아프리카의 강렬한 색상, 뜨거운 열정과 예술혼이 듬뿍 담긴,
<아름다운 아프리카>를 소개합니다!!
    (주)엠와이소셜컴퍼니 파트너와 함께합니다.",2013.10.01-2013.11.30,None
85,공연·컬쳐,"내 인생을 책으로 쓰면 소설이야, 소설. 그래서 써드려요! <소설처방>",(주)에버바이트,315%,"3,158,900원","1,000,000원",79,60,"""내 인생을 책으로 쓰면 소설이야, 소설"" 하셨던 분들, 당신의 이야기를 진짜 소설로 써 드립니다. 당신이 힘들 때 꺼내 읽도록 짧은 소설을 써드리는 <소설처방>",2019.06.05-2019.06.30,None
86,공연·컬쳐,인디씬 자생 프로젝트 . 첫 번째 '나는 뮤지션입니다' - 플래시몹,한정석(Hut. Founder),7%,"75,000원","1,000,000원",17,0,"[인디씬의 자생적 발전 플랫폼 만들기] #첫 번째 프로젝트 최초의 인디씬 플래시몹 / 최고의 Live 플래시몹 ""나는 뮤지션입니다""를 통해  인디씬을 응원해주세요!",2015.06.18-2015.07.20,펀딩성공
87,공연·컬쳐,"1920년, 또 다른 우리들의 이야기",뮤지컬 [기억합니다],210%,"1,051,000원","500,000원",47,15,"청소년 및 젊은 예술가들이 모여 만든 순수 창작 뮤지컬 [기억합니다], 16개의 오리지널 넘버로 이루어진 본 공연에 당신을 초대합니다.",2018.02.22-2018.03.03,None
88,공연·컬쳐,"가수 틴탑의 캡, 작가<읽다>로 만나다. 세상에 하나뿐인 꽃 원화 시리즈",방캡(Bangcap),28%,"1,420,000원","5,000,000원",24,53,"[꽃 속의 이야기]를 읽어보는 '읽다 작가'의 꽃들의 이야기들을 여러분에게 소개합니다.
예쁘게만 봐왔던 숨은 꽃들의 이야기를 같이 읽어보시죠.",2020.10.09-2020.10.26,펀딩성공
89,공연·컬쳐,[당신의 일상에 쉼표 하나]  알고 보면 흥미로운 요즘 미술 ,데이마크,507%,"5,072,000원","1,000,000원",15,15,"[ 일상에  스며드는  예술적 감각 ] 현대 미술작가 3인의 시그니처가 담긴 한정판 아트 프린팅. 
감각적인 미술 작품으로 사색의 즐거움을 시작하세요.",2021.01.27-2021.02.15,None
90,공연·컬쳐,[인생샷 맛집] 수중촬영으로 버킷리스트 달성해보세요!! ,아쿠아루체,3307%,"33,070,000원","1,000,000원",61,181,"남들과 똑같은 사진은 필요 없다!!
나만의 독특한 [수중촬영]에 도전하세요
몽환적이고 아름다운 사진을 선물 합니다",2021.02.12-2021.03.05,None
91,공연·컬쳐,[1억 앵콜] 완전히 새로워진 그림 정기구독 핀즐 (feat.AR갤러리),주식회사 핀즐,4124%,"41,241,000원","1,000,000원",292,177,"언택트 시대에 딱 맞는 아트 솔루션, 핀즐의 그림 정기구독 서비스. 
3년 만에 세 번째 펀딩으로 돌아왔습니다!",2021.02.21-2021.03.15,None
92,공연·컬쳐,"공연 오페라마:난민 '과연, 그들과 우리는 다른 사람인가 ?'",표지헌,23%,"230,000원","1,000,000원",45,0,"국제적인 이슈 '난민 문제'를 주제로 한 오페라마 공연을 경희대 학생들이 직접 만들어 올립니다.

후원금을  사용해 공연을 제작하고, 공연에서 얻은 수익금은 실제 우리나라에 거주하고 계시는 난민 분들에게 전달됩니다.",2015.12.02-2015.12.17,펀딩성공
93,공연·컬쳐,포근함으로 안아주는 어쿠스틱 밴드 'Sundae'의 첫번째 앨범,선데(Sundae),167%,"2,511,663원","1,500,000원",120,27,어쿠스틱 감성밴드 Sundae는 일상에서 피어나는 낭만을 담아 노래를 만들어 따뜻한 음악으로 사람들을 포근하게 안아주는 밴드입니다. A라는 앨범으로 여러분께 다가가려 합니다.,2016.10.18-2016.11.06,None
94,공연·컬쳐,당뇨도 비켜가는 핵존맛 짜장면 먹방 [클콩X닥터키친],주식회사 클콩,118%,"4,743,000원","4,000,000원",78,36,"""당뇨 금기 파괴 콘텐츠, 말만해! 다 먹게 만들어 줄게""
    한국전파진흥협회 파트너와 함께합니다.",2017.07.11-2017.08.14,None
95,공연·컬쳐,[3600%마지막 앵콜]세계를 사로잡은 포토그래퍼 이정록 작품<생명나무>,갤러리나우,4073%,"40,734,000원","1,000,000원",93,118,"최고의 예술 작품을 가질 다시 없는 기회! 세계가 주목하는 포토그래퍼 이정록
사진예술대중화 결단으로만 가능한 가격, 특별한 리미티드 작품을 만날 수 있는 찬스를 꼭 잡으세요.",2019.11.20-2019.12.08,None
96,공연·컬쳐,"전주 뮤지션들의 축제, MADE IN JEONJU",포풀라,100%,"3,015,000원","3,000,000원",38,11,순수 전주 뮤지션 20여 팀의 무대를 즐길 수 있는 전주 유일의 Music Festival,2018.10.17-2018.10.31,None
97,공연·컬쳐,해외 유명 아티스트 국내 첫 상륙 프로젝트 ,ICreateEverything,55%,"556,000원","1,000,000원",23,18,1,2017.08.04-2017.08.31,펀딩성공
98,공연·컬쳐,그림 사기 좋은 날,그림 사기 좋은 날,15%,"300,000원","2,000,000원",14,5,당신도 컬렉터가 될 수 있습니다. 어렵게 느꼈던 작가의 작품을 작은 그림으로 제작하여 하나밖에 없는 나만의 예술품을 소장하는 기회를 제공하는 프로젝트 입니다.,2019.03.22-2019.04.21,펀딩성공
99,공연·컬쳐,'용감한 언니들'의 도전을 응원해주세요,오렌지베리,100%,"4,000,000원","4,000,000원",21,21,"골프를 재미있게!
슈퍼모델들의 꿈을 향한 도전을 응원해주세요.
    한국전파진흥협회 파트너와 함께합니다.",2017.07.05-2017.08.14,None
100,공연·컬쳐,"전 세계가 하나되는 소셜뮤직오픈플랫폼, Muzemaker",(주)엠에프유,114%,"5,720,000원","5,000,000원",67,76,"Muzemaker는 전 세계 사람들과 함께 음악에 참여하고 서로 공유하는 소셜뮤직오픈 플랫폼 입니다. 원하는 구간에, 원하는 길이 만큼, 원하는 악기로 누구나 참여하실 수 있습니다
    서울산업진흥원 파트너와 함께합니다.",2017.08.22-2017.09.25,None
101,공연·컬쳐,"아인 (Ajin) 1기 Blu-ray, DVD 초회 한정판",대영팬더,24%,"245,380원","1,000,000원",15,5,"대영팬더는 2015년부터 80' 90년대 어릴적 보던
만화의 추억을 기억하며 애니메이션을 기획, 제작하고 있습니다.",2020.11.09-2020.12.07,펀딩성공
102,공연·컬쳐,[이시국씨힐링취미템] 나만의 8키/17키칼림바 만들기 '각인포함',늘품체험공방,194%,"970,000원","500,000원",36,59,"직접 나무로 제작하고, 나만의 문구까지 새겨주는 칼림바!
집밖이 무서운 요즘, 가족과 함께 집에서 칼림바 연주 어떠세요?
#코로나집콕놀이 #1인1악기 #나만의악기 #diy칼림바",2020.09.09-2020.10.12,None
103,공연·컬쳐,[앵콜펀딩] 세상에 단 하나뿐인 홍정우 작가의 작품을 소장하다,앤갤러리,1446%,"11,570,000원","800,000원",23,44,"낙서미술의 가치 발견! 작가가 직접 그린 세상에 단 하나뿐인 ‘원화’ 아트 컨설턴트가 보증하는 진짜 그림! 
홍정우 작가의 작품을 지금 만나보세요.",2020.03.25-2020.04.13,None
104,공연·컬쳐,건강한 삶을 위한 한글체조강사 육성 프로젝트,박재완,0%,"10,000원","3,000,000원",1,0,"전국민이 건강할때까지, 우리의 언어인 한글을 가지고 함께 건강체조를 하는 운동을 전국적으로 확산시키고 싶습니다. 그 작은 시작으로, 크라우드펀딩을 통해 이 운동에 대한 홍보를 하려고 합니다. 많이 동참해주시고, 함께 건강해졌으면 좋겠습니다!",2014.10.24-2014.11.25,펀딩성공
105,공연·컬쳐,복합문화공간 다락스페이스에서 多樂 하자,다락 스페이스,102%,"3,060,000원","3,000,000원",44,27,"다락스페이스에서 多樂하자. 
창고형 복합문화공간 <다락스페이스>
당신이 원하는 모든것!
다양한 문화를 즐기며, 함께 놀고 상생 할 수 있는 복합 문화공간",2019.02.25-2019.03.31,None
106,공연·컬쳐,[국립현대미술관소장] 세계를 사로잡은 포토그래퍼 이정록 작품 <생명나무>,갤러리나우,3601%,"36,014,000원","1,000,000원",94,124,"최고의 예술 작품을 가질 다시 없는 기회! 
세계가 주목하는 포토그래퍼 이정록이 함께합니다.
사진예술대중화 결단으로만 가능한 더 없이 착한가격으로 만날 수 있는 찬스를 꼭 잡으세요",2019.08.27-2019.09.22,None
107,공연·컬쳐,디지털시대의 아이들이 꼭 봐야할 어린이공연 [스토리시어터],(주)한국토이시어터,11%,"333,000원","3,000,000원",20,1,우리는 엄마가 들려주는 동화 이야기로 감성을 키웠고 아빠의 장난감 놀이를 따라하며 상상력을 키웠습니다.스마트폰과 컴퓨터로 디지털화된 아이들의 감성을 위해 스토리시어터가 준비한 인형극 전래동화 해님달님을  만나보세요.,2015.05.06-2015.05.30,펀딩성공
108,공연·컬쳐,"필립얀시 초청 컨퍼런스 - 교회, 나의 사랑 나의 고민",국민일보,240%,"48,193,000원","20,000,000원",794,4,"필립얀시, 유기성 목사, 이찬수 목사, 강준민 목사..
오늘날, 한국 교회의 문제에 대해 공감하며 고민하고 있는 기독교 리더들이, 
그들의 진솔한 경험과 생각들을 허심탄회하게 나누며 
“그렇다면 우리는 어떻게 해야 하는가?” 에 대한 답을 함께 찾아보고자 합니다.",2014.08.19-2014.10.09,None
109,공연·컬쳐,파리가 선택한 현대미술가 30인에 뽑힌 권지안 작가(솔비)의 최초 에디션,엠에이피크루,1097%,"10,972,000원","1,000,000원",27,51,"음악과 미술, 가수와 화가, 대중예술과 순수예술의 경계를 넘나드는 톡특한 작업으로 파리에서 국내로 역수입된 권지안 작가의 작품을 공유합니다.",2020.04.09-2020.04.27,None
110,공연·컬쳐,책을 읽는 새로운 방법ㅣ작가추천 인생책과 독서모임 초대장을 구독하세요,ㅊㅊㅊ,1211%,"12,117,100원","1,000,000원",109,128,"좋은 책을 찾아 나설 시간은 충분하지 않지만 나에게 맞는 책을 쏙쏙 골라 읽고 싶은 1939에게, ㅊㅊㅊ의 큐레이터가 특별한 책을 추천하고 흥미로운 대화 시간을 선물합니다.",2019.09.10-2019.10.06,None
111,공연·컬쳐,홍순관과 함께하는 공익법센터 어필ing 토크콘서트,공익법센터 어필,100%,"2,510,000원","2,500,000원",50,0,"이 땅의 수많은 이방인들과 이방인적 삶에 대한 공감과 이해, 
                 그 안에서 활동하는 공익변호사들의 삶의 영역에 대한 공감, 
                           더 나은 세상을 만들어가고자 땀흘릴 새로운 공익변호사 1명을 더 세워줄 소중한 기회",2014.02.11-2014.04.25,None
112,공연·컬쳐,"코끝 시린 12월, 따뜻한 공연으로 포근히 안아드립니다.<이별, 그 후>",스토리더,263%,"1,846,700원","700,000원",46,21,"크리스마스가 다가오는 외로운 연말, 모두가 따뜻하게 보낼수 있도록 이별 콘서트를 준비했습니다. 이별을 겪어본 여러분들 환영합니다.",2018.11.08-2018.11.25,None
113,공연·컬쳐,[엠노아] 심리치료 뮤지컬 <화이트노트>의 갈라쇼에 여러분을 초대합니다.,M NOA,545%,"2,725,000원","500,000원",21,14,"영국의 대극장 배우들이 한국인을 중심으로 
'심리 치료'가 되는 창작 뮤지컬을 만들기 시작했어요. 
저희가 모인 이유를 소개하려 합니다. 끝까지 읽어주세요 부탁드려요 :)",2019.12.27-2020.01.20,None
114,공연·컬쳐,탈핵을 위한 연극 [낙원],아우라컴퍼니,100%,"8,040,000원","8,000,000원",155,26,"2014년, 연극 <낙원>은  젊은연극제에서 전회차매진으로 공연을 성공적으로 마쳤고,  ’프로젝트아우라’는 6백만원에 가까운 펀딩 성공으로 한부모가정을 위한 연극 <헤븐빈>을 올렸습니다. 
2016년, 두 팀이 만나 탈핵을 위한 연극 <낙원>을 다시 올립니다.
지금, 대한민국에서 원자력발전소가 폭발한다면 우리는 어떻게 될까요? 픽션이 아니라 현실이 될 수 있는 이야기, 연극 <낙원> 보러오세요.",2016.03.29-2016.04.29,None
